id,diversity,citations,year,region,is_Biotech
EP19880303570,0.0563,0,1988,UKJ33,0
EP19880201421,0.0059,1,1988,UKJ23,0
EP19880305377,0.0004,1,1988,GBZZZ,0
EP19840302390,0.0004,2,1984,GBZZZ,0
EP19880305144,0.0087,2,1988,UKJ23,0
EP19880304255,0.0061,0,1988,UKJ11,0
EP19840307125,0.0136,1,1984,UKJ11,0
EP19880307632,0.0018,0,1988,UKE31,0
EP19790301802,0.0006,1,1979,UKJ42,0
EP19880306954,0.039,0,1988,UKM27,0
EP19840308181,0.0365,4,1984,UKI23,0
EP19880306953,0.0022,0,1988,UKC12,0
EP19870306806,0.0017,1,1987,UKH33,0
EP19880306890,0.0033,0,1988,UKJ42,0
EP19880306852,0.001,1,1988,IM000,0
EP19880306811,0.0081,0,1988,UKJ13,0
EP19860301600,0.0025,1,1986,UKJ13,0
EP19880306757,0.009,0,1988,UKM27,0
EP19870310264,0.0061,1,1987,UKM27,0
EP19880306740,0.0008,0,1988,UKI12,0
EP19850305250,0.0004,1,1985,UKD43,0
EP19880307009,0.0435,0,1988,UKD74,0
EP19860111706,0.0173,1,1986,UKD63,0
EP19880307033,0.0031,0,1988,UKE22,0
EP19810110645,0.003,1,1981,UKH23,0
EP19880307399,0.1712,0,1988,UKH23,0
EP19880307400,0.0738,0,1988,UKH23,0
EP19880306653,0.0018,0,1988,UKD43,0
EP19870300601,0.0025,2,1987,UKJ13,0
EP19880201577,0.002,0,1988,UKJ33,0
EP19860200479,0.0034,1,1986,UKJ32,0
EP19880306644,0.0079,0,1988,UKD71,0
EP19880306388,0.05,1,1988,UKH23,0
EP19880306205,0.0218,0,1988,UKL13,0
EP19880306078,0.1032,0,1988,UKJ23,0
EP19880306378,0.0137,0,1988,UKJ42,0
EP19880306776,0.0007,0,1988,UKI23,0
EP19850301788,0.0021,1,1985,UKH14,0
EP19880307149,0.0049,1,1988,UKI23,0
EP19880307176,0.0013,0,1988,UKG24,0
EP19800301045,0.0008,1,1980,UKG24,0
EP19880307257,0.0025,0,1988,GBZZZ,0
EP19880307278,0.0245,1,1988,UKD74,0
EP19830201217,0.0163,1,1983,UKD63,0
EP19880307372,0.0059,0,1988,UKF16,0
EP19830304578,0.0085,1,1983,UKM50,0
EP19880307374,0.0016,0,1988,UKM22,0
EP19840304890,0.0006,1,1984,UKK12,0
EP19880306791,0.0018,0,1988,GBZZZ,0
EP19850307214,0.0018,1,1985,GBZZZ,0
EP19880306952,0.0007,0,1988,UKL23,0
EP19860304217,0.0019,1,1986,UKE31,0
EP19880109588,0.0023,0,1988,UKJ33,0
EP19830107252,0.0063,1,1983,UKJ33,1
EP19880810518,0.008,0,1988,UKH23,0
EP19880201696,0.0032,1,1988,UKF24,0
EP19880307283,0.0008,1,1988,UKI12,0
EP19840305194,0.0004,1,1984,UKJ13,0
EP19880305239,0.0009,0,1988,UKH33,0
EP19880305386,0.0045,0,1988,UKJ13,0
EP19880306725,0.002,0,1988,UKJ11,0
EP19880306718,0.0162,0,1988,UKH23,0
EP19880306690,0.0014,0,1988,UKJ31,0
EP19880306683,0.0011,0,1988,UKH33,0
EP19880306223,0.0024,0,1988,UKD63,0
EP19880201071,0.0028,1,1988,UKG31,0
EP19880305584,0.0031,0,1988,UKH33,0
EP19860306071,0.0285,1,1986,UKH33,0
EP19860306070,0.0218,1,1986,UKH33,0
EP19880307406,0.0044,2,1988,UKG13,0
EP19870309754,0.0015,3,1987,UKG13,0
EP19880307414,0.0015,0,1988,UKM63,0
EP19880306491,0.0006,0,1988,UKM28,0
EP19860305548,0.0005,1,1986,UKJ11,0
EP19880306836,0.0125,0,1988,UKJ23,0
EP19880306643,0.039,0,1988,UKJ11,0
EP19880305527,0.0052,0,1988,UKI21,0
EP19780300427,0.0007,1,1978,UKJ11,0
EP19880305459,0.0024,0,1988,UKH23,0
EP19860305631,0.003,1,1986,UKI12,0
EP19880305539,0.0082,0,1988,UKD71,0
EP19850114013,0.0082,2,1983,UKH14,0
EP19880305337,0.0314,1,1988,UKD31,0
EP19880305569,0.0002,0,1988,UKC11,0
EP19810304165,0.0005,1,1981,UKK23,0
EP19880305561,0.0006,2,1988,IM000,0
EP19850302211,0.0082,8,1985,UKH14,0
EP19880303411,0.06,0,1988,UKJ42,0
EP19880304809,0.0003,1,1988,UKK12,0
EP19870306423,0.0002,2,1987,UKJ33,0
EP19880304816,0.0025,0,1988,UKJ23,0
EP19880304829,0.0005,0,1988,UKJ24,0
EP19840201176,0.0014,1,1984,UKI22,0
EP19880304662,0.0078,0,1988,UKJ14,0
EP19850301004,0.0017,1,1985,GBZZZ,0
EP19880304477,0.0029,0,1988,UKG24,0
EP19850301510,0.0021,4,1985,UKG24,0
EP19880401269,0.0322,0,1988,UKJ11,0
EP19880305057,0.028,0,1988,UKD74,0
EP19860309410,0.0002,1,1986,UKD74,0
EP19880305027,0.0012,0,1988,UKI12,0
EP19850306709,0.0022,2,1985,UKE42,0
EP19880305037,0.0035,0,1988,UKE31,0
EP19850305624,0.0028,1,1985,UKE31,0
EP19880304911,0.0006,1,1988,UKK13,0
EP19880304535,0.003,0,1988,UKH12,0
EP19880301721,0.0064,0,1988,UKF22,0
EP19880305115,0.0234,0,1988,UKG31,0
EP19820305097,0.0212,2,1982,UKG36,0
EP19880305097,0.0008,0,1988,UKH12,0
EP19880305122,0.0029,0,1988,UKK11,0
EP19860307102,0.0017,1,1986,GBZZZ,0
EP19880302914,0.0004,0,1988,UKG22,0
EP19800301084,0.0011,1,1980,UKG22,0
EP19880303175,0.0006,0,1988,UKE22,0
EP19880303979,0.0163,0,1988,UKD32,0
EP19880304661,0.0294,0,1988,UKJ23,0
EP19880304690,0.003,2,1988,UKD61,0
EP19860307212,0.0196,1,1986,UKD61,0
EP19880304771,0.0005,0,1988,UKH33,0
EP19850306028,0.0015,3,1985,UKH33,0
EP19880305028,0.0059,0,1988,GBZZZ,0
EP19860301905,0.0018,1,1986,UKD32,0
EP19880305335,0.0082,0,1988,UKI22,0
EP19850306657,0.0088,1,1985,UKH23,0
EP19880305306,0.0284,5,1988,UKI21,0
EP19860309981,0.0327,6,1986,UKI21,0
EP19880305305,0.0261,0,1988,UKD74,0
EP19880305274,0.004,0,1988,UKD43,0
EP19850307175,0.0047,1,1985,UKH33,0
EP19880305262,0.0005,0,1988,UKK13,0
EP19880305219,0.0039,1,1988,UKI23,0
EP19810301364,0.0014,2,1981,UKM33,0
EP19880303789,0.002,1,1988,UKJ22,0
EP19860303003,0.002,1,1986,UKJ22,0
EP19880305341,0.0048,0,1988,UKC12,0
EP19850303497,0.0122,2,1985,UKJ11,0
EP19880306646,0.0068,0,1988,UKD31,0
EP19880305365,0.0064,0,1988,UKG32,0
EP19880201318,0.0008,0,1988,UKJ23,0
EP19830306785,0.0002,1,1983,UKJ13,0
EP19880110193,0.0034,0,1988,UKE42,0
EP19870102937,0.0014,1,1987,UKE42,0
EP19880306047,0.0029,0,1988,UKJ33,0
EP19860200709,0.0014,1,1986,UKI22,0
EP19880113114,0.0005,0,1988,GBZZZ,0
EP19840306258,0.0011,2,1984,UKE31,0
EP19880810430,0.0097,0,1988,UKD32,0
EP19850810364,0.0359,1,1985,UKD32,0
EP19880306645,0.0108,0,1988,UKD32,0
EP19870303831,0.0076,2,1987,UKD32,0
EP19880305961,0.0009,1,1988,UKD41,0
EP19830305192,0.0012,2,1983,UKD43,0
EP19880305873,0.0087,0,1988,UKF16,0
EP19880305856,0.0106,0,1988,UKK30,0
EP19880305810,0.0014,0,1988,UKH12,0
EP19870309414,0.0011,1,1987,UKH12,0
EP19880305806,0.0046,0,1988,UKG32,0
EP19880305973,0.0749,1,1988,UKJ23,1
EP19880303831,0.0046,0,1988,UKJ11,0
EP19860308575,0.0027,1,1986,UKJ11,0
EP19880303197,0.0045,0,1988,UKM25,0
EP19870302503,0.0218,1,1987,UKM25,0
EP19880305489,0.0015,0,1988,UKE22,0
EP19840308391,0.0035,1,1984,UKJ13,0
EP19880305450,0.0165,3,1988,UKJ23,1
EP19870300630,0.0268,2,1987,UKJ23,0
EP19880305332,0.0014,0,1988,UKJ24,0
EP19820305409,0.0004,1,1982,UKJ24,0
EP19880304645,0.0154,1,1988,UKG24,0
EP19880305613,0.0024,3,1988,UKD74,0
EP19880305746,0.0118,1,1988,UKH14,0
EP19810301329,0.0003,1,1981,UKH33,0
EP19880305705,0.0082,5,1988,UKD63,0
EP19880305624,0.0046,1,1988,UKI22,0
EP19890310397,0.0077,0,1989,UKC11,0
EP19850307346,0.0146,1,1985,UKC13,1
EP19890309404,0.052,0,1989,UKJ42,0
EP19820110328,0.0057,1,1982,UKJ42,0
EP19890309374,0.0082,0,1989,UKG22,0
EP19850304830,0.0248,1,1985,UKF22,0
EP19890309334,0.0016,1,1989,UKJ42,0
EP19860303330,0.0029,1,1986,UKJ23,0
EP19860306572,0.0016,1,1986,UKI21,0
EP19890309622,0.008,0,1989,UKH14,0
EP19860307166,0.0069,5,1986,UKD32,0
EP19860304859,0.0077,2,1986,UKD32,0
EP19890309927,0.0351,0,1989,UKJ23,0
EP19890310067,0.0118,0,1989,UKD74,0
EP19890310651,0.0006,1,1989,UKE41,0
EP19850306899,0.0008,1,1985,UKE41,0
EP19890310226,0.0156,0,1989,UKJ23,0
EP19880309672,0.0337,1,1988,UKJ23,0
EP19890310794,0.0005,0,1989,GBZZZ,0
EP19890310772,0.0757,0,1989,UKH33,0
EP19890301334,0.1048,2,1989,GBZZZ,0
EP19890310986,0.0016,0,1989,UKJ14,0
EP19830301358,0.0005,1,1983,UKJ33,0
EP19890311084,0.0002,0,1989,UKJ33,0
EP19850309188,0.0002,1,1985,UKJ13,0
EP19890310792,0.0004,0,1989,UKH33,0
EP19830303466,0.0009,1,1983,UKF16,0
EP19890310876,0.002,0,1989,UKI23,0
EP19870303889,0.0036,1,1987,UKI23,0
EP19890810763,0.0038,1,1989,UKD31,0
EP19840810587,0.0069,1,1984,UKD32,0
EP19890310776,0.0014,1,1989,UKJ33,0
EP19890810771,0.0059,0,1989,UKH12,0
EP19890310606,0.0012,0,1989,UKI23,0
EP19890310406,0.0294,1,1989,UKH33,0
EP19830304490,0.0036,2,1983,UKE41,0
EP19890310247,0.0304,0,1989,UKD32,0
EP19890310766,0.0033,0,1989,UKD74,0
EP19890119814,0.0023,0,1989,UKJ22,0
EP19880100573,0.0023,1,1988,UKJ22,0
EP19890311582,0.0015,0,1989,UKM38,0
EP19870300848,0.0005,1,1987,UKD73,0
EP19890311544,0.0006,0,1989,UKG31,0
EP19870310297,0.002,1,1987,UKG32,0
EP19890311418,0.0234,1,1989,GBZZZ,0
EP19890311340,0.0016,0,1989,UKD12,0
EP19870305656,0.0171,1,1987,GBZZZ,0
EP19890311330,0.0021,0,1989,UKE41,0
EP19890311189,0.0002,0,1989,UKG12,0
EP19870307451,0.0023,1,1987,UKG12,0
EP19890311109,0.001,0,1989,UKD43,0
EP19890310875,0.0052,0,1989,UKH33,0
EP19860309852,0.0038,2,1986,UKH33,0
EP19890310600,0.0007,0,1989,UKE22,0
EP19890311584,0.0067,1,1989,UKH12,0
EP19870309716,0.0027,2,1987,UKH12,0
EP19890311591,0.0011,0,1989,UKJ22,0
EP19850304678,0.001,1,1985,UKJ33,0
EP19890311650,0.001,0,1989,GBZZZ,0
EP19880303740,0.0009,1,1988,UKJ22,0
EP19890311585,0.0057,0,1989,UKH12,0
EP19890311815,0.0428,0,1989,UKH23,0
EP19890311561,0.0029,0,1989,UKI23,0
EP19860106231,0.0096,1,1986,UKG24,0
EP19890311457,0.0028,0,1989,UKK15,0
EP19890202897,0.0065,1,1989,UKH24,0
EP19820201220,0.0031,3,1982,UKH12,0
EP19890310775,0.0067,1,1989,UKJ11,0
EP19870301065,0.003,1,1987,UKH23,0
EP19890309463,0.0031,0,1989,UKJ23,0
EP19890307170,0.0012,0,1989,UKI23,0
EP19870301038,0.0012,1,1987,UKI23,0
EP19890303171,0.0049,0,1989,UKJ11,0
EP19870301858,0.002,1,1987,UKJ11,0
EP19890308213,0.0045,2,1989,GBZZZ,0
EP19890310303,0.0176,0,1989,UKI23,0
EP19860304165,0.0117,1,1986,UKD43,0
EP19890310282,0.0103,0,1989,UKJ14,0
EP19890309172,0.0113,1,1989,UKK11,1
EP19890310548,0.0005,0,1989,UKD12,0
EP19860306865,0.0002,1,1986,GBZZZ,0
EP19890310431,0.0047,2,1989,UKJ23,0
EP19880302120,0.0051,3,1988,UKJ11,0
EP19890310426,0.0004,0,1989,UKH13,0
EP19890310252,0.0023,1,1989,UKK12,0
EP19810303283,0.0014,1,1981,UKG24,0
EP19890310162,0.0115,0,1989,UKJ11,0
EP19870307251,0.0174,3,1987,UKJ11,0
EP19860306769,0.0378,2,1986,UKJ11,0
EP19890309594,0.003,0,1989,UKK13,0
EP19870310097,0.0059,3,1987,UKK13,0
EP19890309720,0.0007,0,1989,UKJ23,0
EP19880302007,0.0005,1,1988,UKG24,0
EP19890311055,0.0013,0,1989,UKF13,0
EP19870307619,0.0032,1,1987,UKE31,0
EP19890311075,0.0023,0,1989,UKJ23,0
EP19890300844,0.0017,1,1989,UKJ23,0
EP19890311270,0.003,0,1989,UKG31,0
EP19840301975,0.0053,1,1984,GBZZZ,0
EP19890307683,0.0011,1,1989,UKJ23,0
EP19860300143,0.0068,1,1986,UKJ14,1
EP19890202708,0.0391,0,1989,UKM36,0
EP19890202363,0.011,0,1989,UKD74,0
EP19890309606,0.002,0,1989,UKJ11,0
EP19890309544,0.014,2,1989,UKJ11,0
EP19880301718,0.0056,2,1988,UKJ11,0
EP19890309518,0.0124,0,1989,UKK12,0
EP19850307352,0.0206,2,1985,UKE12,0
EP19890309496,0.0191,0,1989,UKI12,0
EP19840303014,0.0406,2,1984,UKI11,0
EP19890308553,0.0075,0,1989,UKG12,0
EP19870311341,0.0118,3,1987,UKG24,0
EP19890308372,0.0059,0,1989,UKJ11,0
EP19880308659,0.0014,1,1988,UKJ11,0
EP19880304616,0.0131,3,1988,UKJ33,0
EP19890307494,0.0362,0,1989,UKD74,0
EP19890116751,0.0007,0,1989,UKF22,0
EP19890309035,0.0122,0,1989,UKE11,0
EP19890308714,0.0014,0,1989,UKJ13,0
EP19850304845,0.003,1,1985,GBZZZ,0
EP19890308104,0.0253,0,1989,UKF16,0
EP19890202369,0.0018,0,1989,UKJ42,0
EP19860200779,0.0179,2,1986,UKJ42,0
EP19890202368,0.0012,0,1989,UKJ42,0
EP19890308605,0.0116,0,1989,UKE41,0
EP19860306081,0.0267,4,1986,GBZZZ,0
EP19860306079,0.0057,2,1986,GBZZZ,0
EP19890308186,0.0018,0,1989,UKJ23,0
EP19880301131,0.001,1,1988,UKJ23,0
EP19890307813,0.0007,0,1989,UKK43,0
EP19850305034,0.0051,1,1985,UKK12,0
EP19890307305,0.0051,1,1989,UKI11,0
EP19890308784,0.0023,1,1989,UKJ14,0
EP19850301676,0.0186,2,1985,UKJ14,0
EP19890309146,0.09,0,1989,UKD74,0
EP19890309137,0.0029,0,1989,UKH33,0
EP19890309061,0.0314,0,1989,UKK15,0
EP19880309842,0.0236,2,1988,UKH12,1
EP19890309047,0.0014,0,1989,UKJ14,0
EP19890309093,0.0412,0,1989,UKH25,0
EP19870307012,0.0372,3,1987,UKH12,0
EP19890308857,0.0003,1,1989,UKJ24,0
EP19830306517,0.0006,2,1983,GBZZZ,0
EP19890308807,0.1047,0,1989,UKH23,0
EP19890308806,0.1139,0,1989,UKH23,0
EP19890115618,0.0006,0,1989,UKG13,0
EP19890116530,0.0083,0,1989,UKH23,0
EP19870300816,0.0042,1,1987,UKH23,0
EP19890309272,0.0669,0,1989,UKJ23,0
EP19890309268,0.001,0,1989,UKM32,0
EP19890309120,0.0019,0,1989,UKK11,0
EP19880307388,0.0033,1,1988,UKK12,0
EP19890308460,0.0012,0,1989,UKH13,0
EP19870310837,0.0024,1,1987,UKK14,0
EP19890308388,0.0018,0,1989,UKH33,0
EP19830307888,0.0097,1,1983,UKJ14,0
EP19890308217,0.0003,0,1989,UKE31,0
EP19860307367,0.0006,1,1986,UKG12,0
EP19890308064,0.0356,1,1989,UKJ13,0
EP19870303234,0.0258,2,1987,UKJ42,0
EP19890308627,0.0025,0,1989,UKJ14,0
EP19890309227,0.003,0,1989,UKJ11,0
EP19890202526,0.0028,0,1989,UKJ23,0
EP19840201336,0.0021,3,1984,UKJ23,0
EP19890310130,0.0011,0,1989,UKH23,0
EP19890310080,0.0016,0,1989,UKG13,0
EP19870309797,0.0032,1,1987,UKG13,0
EP19890310068,0.011,0,1989,UKH14,0
EP19890310176,0.0118,4,1989,UKH14,0
EP19890402726,0.0014,0,1989,UKK15,0
EP19890118966,0.0011,0,1989,UKE42,0
EP19870116514,0.0011,1,1987,UKD73,0
EP19890310477,0.002,0,1989,UKC23,0
EP19860303304,0.0043,2,1986,UKC23,0
EP19890310175,0.002,1,1989,UKI22,0
EP19870311185,0.0029,1,1987,UKJ13,0
EP19890310161,0.0027,0,1989,UKC13,0
EP19890310482,0.0357,0,1989,UKH23,0
EP19890310478,0.0032,0,1989,UKE22,0
EP19810301174,0.0036,1,1981,UKJ23,0
EP19890310675,0.012,0,1989,UKK15,0
EP19860305991,0.0057,5,1986,UKK15,0
EP19890309967,0.0025,2,1989,GBZZZ,0
EP19890309887,0.03,0,1989,UKD74,0
EP19890309789,0.0072,2,1989,UKL16,0
EP19890309552,0.0505,0,1989,UKH23,0
EP19870309315,0.0037,1,1987,UKH23,0
EP19890309571,0.0047,1,1989,UKE31,0
EP19890308878,0.0003,0,1989,UKM26,0
EP19880302574,0.0004,1,1988,UKM26,0
EP19890308843,0.0235,0,1989,UKJ11,0
EP19890308842,0.0198,0,1989,UKJ11,0
EP19880300084,0.0364,1,1988,UKJ23,0
EP19870311027,0.0177,1,1987,UKJ11,0
EP19880305871,0.0007,2,1988,UKJ14,0
EP19890309715,0.0038,0,1989,UKI12,0
EP19860301342,0.0038,1,1986,UKH33,0
EP19890309703,0.0014,2,1989,UKJ13,0
EP19890309642,0.0077,2,1989,UKJ11,0
EP19840304110,0.0101,2,1984,GBZZZ,0
EP19810300327,0.0036,4,1981,UKG12,0
EP19890309641,0.0041,0,1989,UKJ11,0
EP19880309075,0.003,1,1988,UKE31,0
EP19890309920,0.0505,2,1989,UKH33,0
EP19890309847,0.0016,0,1989,UKJ13,0
EP19840309091,0.0012,1,1984,UKH33,0
EP19890309632,0.0011,0,1989,UKK12,0
EP19840308353,0.0056,3,1984,UKJ42,0
EP19890309627,0.005,1,1989,UKD43,0
EP19890309515,0.052,0,1989,GBZZZ,0
EP19870302918,0.0229,1,1987,GBZZZ,0
EP19870302917,0.0122,1,1987,GBZZZ,0
EP19890309417,0.0131,0,1989,UKD32,0
EP19890309184,0.0012,0,1989,UKJ13,0
EP19890202040,0.0109,0,1989,UKD74,0
EP19880307718,0.0361,1,1988,UKD63,0
EP19890308191,0.0007,0,1989,GBZZZ,0
EP19850301477,0.0012,1,1985,UKH33,0
EP19890310460,0.0031,0,1989,UKJ33,0
EP19870304097,0.0003,1,1987,UKD62,0
EP19830307891,0.0016,1,1983,UKJ33,0
EP19890310458,0.0017,0,1989,UKJ33,0
EP19880104227,0.0024,1,1988,UKJ33,0
EP19890310457,0.0085,0,1989,UKJ33,0
EP19890302455,0.0014,2,1989,UKK22,0
EP19890850296,0.0004,0,1989,UKJ14,0
EP19860306324,0.0006,1,1986,UKJ14,0
EP19890909006,0.0123,0,1989,UKJ13,0
EP19890305574,0.0109,1,1989,UKJ13,1
EP19880307641,0.0104,5,1988,UKJ13,1
EP19890313513,0.0011,0,1989,UKD61,0
EP19880307272,0.0008,1,1988,UKD42,0
EP19860309947,0.0002,1,1986,UKG24,0
EP19830305115,0.0003,1,1983,UKF22,0
EP19890312543,0.0104,0,1989,UKH14,0
EP19820303095,0.0104,1,1982,UKD31,0
EP19890301791,0.0022,0,1989,UKK15,0
EP19850306515,0.0079,1,1985,UKK15,0
EP19890312914,0.0006,0,1989,GBZZZ,0
EP19800303701,0.0006,2,1980,UKE11,0
EP19890311943,0.0044,0,1989,UKK15,0
EP19790300945,0.0002,1,1979,UKK15,0
EP19890115685,0.0037,0,1989,GBZZZ,0
EP19890303878,0.0017,0,1989,UKH33,0
EP19880302013,0.0009,1,1988,UKK12,0
EP19870304846,0.0008,1,1987,UKJ23,0
EP19890302630,0.0026,0,1989,UKH23,0
EP19880308420,0.0026,1,1988,UKH23,0
EP19890302487,0.0129,0,1989,UKH33,0
EP19950120380,0.1032,0,1989,UKI22,0
EP19910304935,0.0743,6,1991,UKI22,0
EP19960101735,0.0138,1,1989,UKM27,0
EP19950120491,0.1032,1,1989,UKI22,0
EP19950201783,0.001,0,1989,UKK15,0
EP19950115770,0.0118,0,1989,UKH14,0
EP19920109344,0.0046,0,1989,UKG12,0
EP19860304318,0.006,5,1986,UKG12,0
EP19950120379,0.1032,0,1989,UKI22,0
EP19960117597,0.0008,0,1989,UKC21,0
EP19860304477,0.0021,1,1986,UKG13,0
EP19950120377,0.1032,0,1989,UKI22,0
EP19950120378,0.1032,0,1989,UKI22,0
EP19930109331,0.0016,0,1989,UKI22,0
EP19930202529,0.0046,0,1989,UKG13,0
EP19930202207,0.0341,0,1989,UKF16,0
EP19840307829,0.0037,2,1984,UKJ24,0
EP19920119095,0.002,0,1989,GBZZZ,0
EP19920117154,0.0026,0,1989,UKK13,0
EP19870302456,0.0088,1,1987,UKK13,0
EP19940200570,0.0131,0,1989,UKD32,0
EP19940202520,0.002,0,1989,UKD32,0
EP19930120044,0.0201,0,1989,UKJ14,0
EP19870303166,0.0171,2,1987,UKJ14,1
EP19920113640,0.003,0,1989,UKK13,0
EP19890910643,0.0009,0,1989,UKF13,0
EP19910201703,0.018,0,1989,UKK15,0
EP20030005787,0.1037,0,1989,UKI22,0
EP19920101745,0.0005,0,1989,UKH23,0
EP19890313239,0.0025,1,1989,UKJ11,0
EP19890312555,0.0097,0,1989,UKI23,0
EP19860304858,0.0081,1,1986,UKD32,0
EP19890312552,0.0002,0,1989,UKJ14,0
EP19850300007,0.0002,1,1985,UKJ14,0
EP19890312549,0.0344,0,1989,UKJ23,0
EP19890312506,0.0024,1,1989,UKJ11,0
EP19880302224,0.0024,1,1988,UKG11,0
EP19890312345,0.0032,0,1989,UKJ33,0
EP19830201440,0.0063,1,1983,GBZZZ,0
EP19890311947,0.0013,0,1989,UKD63,0
EP19860309827,0.0002,2,1986,UKH33,0
EP19890311384,0.0064,1,1989,UKI23,0
EP19880301388,0.0031,5,1988,UKI23,0
EP19890203062,0.0025,0,1989,UKH12,0
EP19890112454,0.0003,0,1989,UKJ13,0
EP19830111069,0.0003,1,1983,UKE42,0
EP19890311110,0.001,0,1989,UKD43,0
EP19890312245,0.0027,0,1989,GBZZZ,0
EP19890311983,0.0052,0,1989,UKJ11,0
EP19890311905,0.0023,0,1989,UKD63,0
EP19890310314,0.0119,0,1989,UKF22,0
EP19830200200,0.0072,1,1983,GBZZZ,0
EP19890309387,0.001,0,1989,UKI23,0
EP19890312381,0.0075,1,1989,UKJ11,0
EP19850304760,0.012,1,1985,UKH33,0
EP19890312469,0.0046,0,1989,UKJ23,0
EP19860301034,0.0019,4,1986,GBZZZ,0
EP19890313065,0.0007,0,1989,UKK13,0
EP19860300546,0.0003,1,1986,UKK13,0
EP19890312986,0.0644,2,1989,UKD62,0
EP19890312936,0.0044,1,1989,UKD74,0
EP19880304088,0.0046,2,1988,UKI22,0
EP19870306710,0.0003,2,1987,UKJ23,0
EP19890312901,0.0002,0,1989,UKI23,0
EP19840302271,0.0017,1,1984,UKJ23,0
EP19890312628,0.0044,0,1989,UKI23,0
EP19890312197,0.0122,0,1989,UKH14,0
EP19850301765,0.0107,1,1985,UKH23,0
EP19890311952,0.0288,0,1989,UKJ23,0
EP19890311934,0.0004,0,1989,UKE32,0
EP19880307469,0.0003,1,1988,UKE32,0
EP19890311875,0.0003,0,1989,UKJ24,0
EP19880311208,0.0014,1,1988,UKJ22,1
EP19890311868,0.0018,0,1989,UKI11,0
EP19880308326,0.0003,1,1988,UKG37,0
EP19890311773,0.0044,0,1989,UKG13,0
EP19860303998,0.0092,3,1986,UKG13,0
EP19890311721,0.0072,1,1989,UKG13,0
EP19890311692,0.0061,0,1989,UKF24,0
EP19890311327,0.0001,0,1989,UKE32,0
EP19810300793,0.0001,1,1981,UKE32,0
EP19890312053,0.0116,0,1989,UKG13,0
EP19870307692,0.0049,1,1987,UKG13,0
EP19890312030,0.0014,1,1989,UKM38,0
EP19870305462,0.0014,2,1987,UKM38,0
EP19890311982,0.0093,1,1989,UKF21,1
EP19870302344,0.0354,2,1987,UKF21,1
EP19890312486,0.0326,0,1989,UKD74,0
EP19800300940,0.0327,8,1980,UKD63,0
EP19890312485,0.0298,0,1989,UKD74,0
EP19890202891,0.0247,0,1989,UKD74,0
EP19890202890,0.0245,0,1989,UKD74,0
EP19890312380,0.0026,3,1989,UKE42,0
EP19890312290,0.0006,0,1989,UKF14,0
EP19880304526,0.001,2,1988,UKF14,0
EP19890312088,0.0004,0,1989,UKG22,0
EP19890313637,0.0009,0,1989,GBZZZ,0
EP19880302455,0.0009,2,1988,UKE42,0
EP19890311299,0.0029,1,1989,UKH14,0
EP19870304746,0.0074,1,1987,UKH14,0
EP19890312852,0.078,0,1989,UKJ23,0
EP19890312575,0.0006,0,1989,UKH23,0
EP19800301122,0.0006,1,1980,GBZZZ,0
EP19890313226,0.0043,1,1989,UKH33,0
EP19890311060,0.0012,0,1989,UKJ13,0
EP19790301544,0.0017,1,1979,UKI23,0
EP19890313509,0.0025,0,1989,UKH21,0
EP19870306343,0.0125,1,1987,UKH23,1
EP19890313413,0.0061,0,1989,UKJ33,0
EP19890313171,0.0002,0,1989,UKE32,0
EP19840305563,0.0007,1,1984,GBZZZ,0
EP19890123355,0.003,0,1989,UKG13,0
EP19890302740,0.0777,1,1989,UKG13,1
EP19890313422,0.0054,0,1989,UKJ33,0
EP19890312401,0.0058,1,1989,UKK30,0
EP19820305980,0.0095,1,1982,UKE41,0
EP19890313346,0.0012,0,1989,UKJ24,0
EP19830307989,0.0011,3,1983,UKJ14,0
EP19890312851,0.0183,0,1989,GBZZZ,0
EP19890300132,0.0002,0,1989,UKH33,0
EP19830300139,0.0027,1,1983,UKH33,0
EP19890203251,0.0014,0,1989,UKJ42,0
EP19890312146,0.0217,0,1989,UKI22,0
EP19870310951,0.0314,7,1987,UKJ42,0
EP19890312791,0.0084,0,1989,UKI23,0
EP19890306887,0.0084,2,1989,UKI23,0
EP19890312730,0.0065,0,1989,UKJ23,0
EP19890312574,0.0006,0,1989,UKH23,0
EP19850306443,0.0007,1,1985,UKH23,0
EP19890312516,0.0039,0,1989,UKJ14,0
EP19860810568,0.0049,2,1986,UKD62,0
EP19890312515,0.0055,0,1989,UKD31,0
EP19890810200,0.0014,1,1989,UKD62,0
EP19840303721,0.001,3,1984,UKH33,0
EP19890202785,0.003,0,1989,UKH12,0
EP19890202784,0.003,0,1989,UKH12,0
EP19890123911,0.0006,0,1989,UKG11,0
EP19850304015,0.0005,1,1985,UKK41,0
EP19890810938,0.0057,0,1989,UKH12,0
EP19870810765,0.0042,1,1987,UKH12,0
EP19890313125,0.0046,0,1989,UKI23,0
EP19890313068,0.003,1,1989,UKG32,0
EP19850304079,0.003,4,1985,UKH33,0
EP19890313059,0.0005,0,1989,UKM25,0
EP19890313259,0.0034,0,1989,UKH14,0
EP19870309274,0.0047,1,1987,UKH12,0
EP19890313580,0.0065,0,1989,UKK12,0
EP19890313495,0.0005,0,1989,UKM38,0
EP19820303305,0.0005,1,1982,UKM38,0
EP19890313491,0.0217,0,1989,UKH33,0
EP19890313334,0.0568,1,1989,UKF25,0
