id,diversity,citations,year,region,is_Biotech
EP19840306258,0.0011,2,1984,UKE31,0
EP19850810364,0.0359,1,1985,UKD32,0
EP19870303831,0.0076,2,1987,UKD32,0
EP19880305961,0.0009,1,1988,UKD41,0
EP19830305192,0.0012,2,1983,UKD43,0
EP19870309414,0.0011,1,1987,UKH12,0
EP19880305973,0.0749,1,1988,UKJ23,1
EP19860308575,0.0027,1,1986,UKJ11,0
EP19870302503,0.0218,1,1987,UKM25,0
EP19840308391,0.0035,1,1984,UKJ13,0
EP19880305450,0.0165,3,1988,UKJ23,1
EP19870300630,0.0268,2,1987,UKJ23,0
EP19820305409,0.0004,1,1982,UKJ24,0
EP19880304645,0.0154,1,1988,UKG24,0
EP19880305613,0.0024,3,1988,UKD74,0
EP19880305746,0.0118,1,1988,UKH14,0
EP19810301329,0.0003,1,1981,UKH33,0
EP19880305705,0.0082,5,1988,UKD63,0
EP19880305624,0.0046,1,1988,UKI22,0
EP19850307346,0.0146,1,1985,UKC13,1
EP19820110328,0.0057,1,1982,UKJ42,0
EP19850304830,0.0248,1,1985,UKF22,0
EP19890309334,0.0016,1,1989,UKJ42,0
EP19860303330,0.0029,1,1986,UKJ23,0
EP19860306572,0.0016,1,1986,UKI21,0
EP19860307166,0.0069,5,1986,UKD32,0
EP19860304859,0.0077,2,1986,UKD32,0
EP19890310651,0.0006,1,1989,UKE41,0
EP19850306899,0.0008,1,1985,UKE41,0
EP19880309672,0.0337,1,1988,UKJ23,0
EP19890301334,0.1048,2,1989,GBZZZ,0
EP19830301358,0.0005,1,1983,UKJ33,0
EP19850309188,0.0002,1,1985,UKJ13,0
EP19830303466,0.0009,1,1983,UKF16,0
EP19870303889,0.0036,1,1987,UKI23,0
EP19890810763,0.0038,1,1989,UKD31,0
EP19840810587,0.0069,1,1984,UKD32,0
EP19890310776,0.0014,1,1989,UKJ33,0
EP19890310406,0.0294,1,1989,UKH33,0
EP19830304490,0.0036,2,1983,UKE41,0
EP19880100573,0.0023,1,1988,UKJ22,0
EP19870300848,0.0005,1,1987,UKD73,0
EP19870310297,0.002,1,1987,UKG32,0
EP19890311418,0.0234,1,1989,GBZZZ,0
EP19870305656,0.0171,1,1987,GBZZZ,0
EP19870307451,0.0023,1,1987,UKG12,0
EP19860309852,0.0038,2,1986,UKH33,0
EP19890311584,0.0067,1,1989,UKH12,0
EP19870309716,0.0027,2,1987,UKH12,0
EP19850304678,0.001,1,1985,UKJ33,0
EP19880303740,0.0009,1,1988,UKJ22,0
EP19860106231,0.0096,1,1986,UKG24,0
EP19890202897,0.0065,1,1989,UKH24,0
EP19820201220,0.0031,3,1982,UKH12,0
EP19890310775,0.0067,1,1989,UKJ11,0
EP19870301065,0.003,1,1987,UKH23,0
EP19870301038,0.0012,1,1987,UKI23,0
EP19870301858,0.002,1,1987,UKJ11,0
EP19890308213,0.0045,2,1989,GBZZZ,0
EP19860304165,0.0117,1,1986,UKD43,0
EP19890309172,0.0113,1,1989,UKK11,1
EP19860306865,0.0002,1,1986,GBZZZ,0
EP19890310431,0.0047,2,1989,UKJ23,0
EP19880302120,0.0051,3,1988,UKJ11,0
EP19890310252,0.0023,1,1989,UKK12,0
EP19810303283,0.0014,1,1981,UKG24,0
EP19870307251,0.0174,3,1987,UKJ11,0
EP19860306769,0.0378,2,1986,UKJ11,0
EP19870310097,0.0059,3,1987,UKK13,0
EP19880302007,0.0005,1,1988,UKG24,0
EP19870307619,0.0032,1,1987,UKE31,0
EP19890300844,0.0017,1,1989,UKJ23,0
EP19840301975,0.0053,1,1984,GBZZZ,0
EP19890307683,0.0011,1,1989,UKJ23,0
EP19860300143,0.0068,1,1986,UKJ14,1
EP19890309544,0.014,2,1989,UKJ11,0
EP19880301718,0.0056,2,1988,UKJ11,0
EP19850307352,0.0206,2,1985,UKE12,0
EP19840303014,0.0406,2,1984,UKI11,0
EP19870311341,0.0118,3,1987,UKG24,0
EP19880308659,0.0014,1,1988,UKJ11,0
EP19880304616,0.0131,3,1988,UKJ33,0
EP19850304845,0.003,1,1985,GBZZZ,0
EP19860200779,0.0179,2,1986,UKJ42,0
EP19860306081,0.0267,4,1986,GBZZZ,0
EP19860306079,0.0057,2,1986,GBZZZ,0
EP19880301131,0.001,1,1988,UKJ23,0
EP19850305034,0.0051,1,1985,UKK12,0
EP19890307305,0.0051,1,1989,UKI11,0
EP19890308784,0.0023,1,1989,UKJ14,0
EP19850301676,0.0186,2,1985,UKJ14,0
EP19880309842,0.0236,2,1988,UKH12,1
EP19870307012,0.0372,3,1987,UKH12,0
EP19890308857,0.0003,1,1989,UKJ24,0
EP19830306517,0.0006,2,1983,GBZZZ,0
EP19870300816,0.0042,1,1987,UKH23,0
EP19880307388,0.0033,1,1988,UKK12,0
EP19870310837,0.0024,1,1987,UKK14,0
EP19830307888,0.0097,1,1983,UKJ14,0
EP19860307367,0.0006,1,1986,UKG12,0
EP19890308064,0.0356,1,1989,UKJ13,0
EP19870303234,0.0258,2,1987,UKJ42,0
EP19840201336,0.0021,3,1984,UKJ23,0
EP19870309797,0.0032,1,1987,UKG13,0
EP19890310176,0.0118,4,1989,UKH14,0
EP19870116514,0.0011,1,1987,UKD73,0
EP19860303304,0.0043,2,1986,UKC23,0
EP19890310175,0.002,1,1989,UKI22,0
EP19870311185,0.0029,1,1987,UKJ13,0
EP19810301174,0.0036,1,1981,UKJ23,0
EP19860305991,0.0057,5,1986,UKK15,0
EP19890309967,0.0025,2,1989,GBZZZ,0
EP19890309789,0.0072,2,1989,UKL16,0
EP19870309315,0.0037,1,1987,UKH23,0
EP19890309571,0.0047,1,1989,UKE31,0
EP19880302574,0.0004,1,1988,UKM26,0
EP19880300084,0.0364,1,1988,UKJ23,0
EP19870311027,0.0177,1,1987,UKJ11,0
EP19880305871,0.0007,2,1988,UKJ14,0
EP19860301342,0.0038,1,1986,UKH33,0
EP19890309703,0.0014,2,1989,UKJ13,0
EP19890309642,0.0077,2,1989,UKJ11,0
EP19840304110,0.0101,2,1984,GBZZZ,0
EP19810300327,0.0036,4,1981,UKG12,0
EP19880309075,0.003,1,1988,UKE31,0
EP19890309920,0.0505,2,1989,UKH33,0
EP19840309091,0.0012,1,1984,UKH33,0
EP19840308353,0.0056,3,1984,UKJ42,0
EP19890309627,0.005,1,1989,UKD43,0
EP19870302918,0.0229,1,1987,GBZZZ,0
EP19870302917,0.0122,1,1987,GBZZZ,0
EP19880307718,0.0361,1,1988,UKD63,0
EP19850301477,0.0012,1,1985,UKH33,0
EP19870304097,0.0003,1,1987,UKD62,0
EP19830307891,0.0016,1,1983,UKJ33,0
EP19880104227,0.0024,1,1988,UKJ33,0
EP19890302455,0.0014,2,1989,UKK22,0
EP19860306324,0.0006,1,1986,UKJ14,0
EP19890305574,0.0109,1,1989,UKJ13,1
EP19880307641,0.0104,5,1988,UKJ13,1
EP19880307272,0.0008,1,1988,UKD42,0
EP19860309947,0.0002,1,1986,UKG24,0
EP19830305115,0.0003,1,1983,UKF22,0
EP19820303095,0.0104,1,1982,UKD31,0
EP19850306515,0.0079,1,1985,UKK15,0
EP19800303701,0.0006,2,1980,UKE11,0
EP19790300945,0.0002,1,1979,UKK15,0
EP19880302013,0.0009,1,1988,UKK12,0
EP19870304846,0.0008,1,1987,UKJ23,0
EP19880308420,0.0026,1,1988,UKH23,0
EP19910304935,0.0743,6,1991,UKI22,0
EP19960101735,0.0138,1,1989,UKM27,0
EP19950120491,0.1032,1,1989,UKI22,0
EP19860304318,0.006,5,1986,UKG12,0
EP19860304477,0.0021,1,1986,UKG13,0
EP19840307829,0.0037,2,1984,UKJ24,0
EP19870302456,0.0088,1,1987,UKK13,0
EP19870303166,0.0171,2,1987,UKJ14,1
EP19890313239,0.0025,1,1989,UKJ11,0
EP19860304858,0.0081,1,1986,UKD32,0
EP19850300007,0.0002,1,1985,UKJ14,0
EP19890312506,0.0024,1,1989,UKJ11,0
EP19880302224,0.0024,1,1988,UKG11,0
EP19830201440,0.0063,1,1983,GBZZZ,0
EP19860309827,0.0002,2,1986,UKH33,0
EP19890311384,0.0064,1,1989,UKI23,0
EP19880301388,0.0031,5,1988,UKI23,0
EP19830111069,0.0003,1,1983,UKE42,0
EP19830200200,0.0072,1,1983,GBZZZ,0
EP19890312381,0.0075,1,1989,UKJ11,0
EP19850304760,0.012,1,1985,UKH33,0
EP19860301034,0.0019,4,1986,GBZZZ,0
EP19860300546,0.0003,1,1986,UKK13,0
EP19890312986,0.0644,2,1989,UKD62,0
EP19890312936,0.0044,1,1989,UKD74,0
EP19880304088,0.0046,2,1988,UKI22,0
EP19870306710,0.0003,2,1987,UKJ23,0
EP19840302271,0.0017,1,1984,UKJ23,0
EP19850301765,0.0107,1,1985,UKH23,0
EP19880307469,0.0003,1,1988,UKE32,0
EP19880311208,0.0014,1,1988,UKJ22,1
EP19880308326,0.0003,1,1988,UKG37,0
EP19860303998,0.0092,3,1986,UKG13,0
EP19890311721,0.0072,1,1989,UKG13,0
EP19810300793,0.0001,1,1981,UKE32,0
EP19870307692,0.0049,1,1987,UKG13,0
EP19890312030,0.0014,1,1989,UKM38,0
EP19870305462,0.0014,2,1987,UKM38,0
EP19890311982,0.0093,1,1989,UKF21,1
EP19870302344,0.0354,2,1987,UKF21,1
EP19800300940,0.0327,8,1980,UKD63,0
EP19890312380,0.0026,3,1989,UKE42,0
EP19880304526,0.001,2,1988,UKF14,0
EP19880302455,0.0009,2,1988,UKE42,0
EP19890311299,0.0029,1,1989,UKH14,0
EP19870304746,0.0074,1,1987,UKH14,0
EP19800301122,0.0006,1,1980,GBZZZ,0
EP19890313226,0.0043,1,1989,UKH33,0
EP19790301544,0.0017,1,1979,UKI23,0
EP19870306343,0.0125,1,1987,UKH23,1
EP19840305563,0.0007,1,1984,GBZZZ,0
EP19890302740,0.0777,1,1989,UKG13,1
EP19890312401,0.0058,1,1989,UKK30,0
EP19820305980,0.0095,1,1982,UKE41,0
EP19830307989,0.0011,3,1983,UKJ14,0
EP19830300139,0.0027,1,1983,UKH33,0
EP19870310951,0.0314,7,1987,UKJ42,0
EP19890306887,0.0084,2,1989,UKI23,0
EP19850306443,0.0007,1,1985,UKH23,0
EP19860810568,0.0049,2,1986,UKD62,0
EP19890810200,0.0014,1,1989,UKD62,0
EP19840303721,0.001,3,1984,UKH33,0
EP19850304015,0.0005,1,1985,UKK41,0
EP19870810765,0.0042,1,1987,UKH12,0
EP19890313068,0.003,1,1989,UKG32,0
EP19850304079,0.003,4,1985,UKH33,0
EP19870309274,0.0047,1,1987,UKH12,0
EP19820303305,0.0005,1,1982,UKM38,0
EP19890313334,0.0568,1,1989,UKF25,0
EP19840302673,0.0039,2,1984,UKH12,0
EP19890301425,0.0031,1,1989,GBZZZ,0
EP19880305242,0.0014,4,1988,GBZZZ,0
EP19890300704,0.017,1,1989,UKE22,0
EP19890300475,0.0034,1,1989,UKG24,0
EP19860306908,0.0011,1,1986,UKG39,0
EP19890303521,0.0002,1,1989,UKI12,0
EP19810304005,0.0003,1,1981,UKI23,0
EP19890301270,0.0336,1,1989,UKE12,0
EP19880300909,0.0036,3,1988,UKD63,0
EP19800303347,0.0036,1,1980,UKJ14,0
EP19850309261,0.0021,4,1985,UKJ33,0
EP19840305410,0.0032,1,1984,UKJ33,0
EP19850302183,0.0123,1,1985,UKH13,0
EP19830300355,0.0004,1,1983,UKJ11,0
EP19890302818,0.0084,3,1989,UKH14,0
EP19870303745,0.0097,1,1987,UKH14,0
EP19850308444,0.0248,1,1985,UKJ13,0
EP19880305533,0.0004,1,1988,UKG33,0
EP19840300107,0.0143,1,1984,UKK43,0
EP19890303438,0.0079,2,1989,UKK13,0
EP19790302320,0.0039,1,1979,UKH33,0
EP19850308180,0.0018,1,1985,UKL15,0
EP19870306097,0.0064,2,1987,UKI23,0
EP19850307350,0.0326,1,1985,UKF21,1
EP19840300434,0.0017,1,1984,GBZZZ,0
EP19810302569,0.0021,1,1981,UKG31,0
EP19830303558,0.0004,1,1983,UKJ13,0
EP19810300249,0.0024,1,1981,UKF30,0
EP19870304548,0.0003,1,1987,UKJ23,0
EP19860309984,0.0344,1,1986,UKJ23,0
EP19860305749,0.0636,6,1986,GBZZZ,0
EP19870307389,0.0043,2,1987,UKI23,0
EP19890101827,0.0019,2,1989,UKG24,0
EP19820301777,0.0014,1,1982,UKJ42,0
EP19810303212,0.012,2,1981,UKF25,0
EP19860308560,0.0004,1,1986,UKJ23,0
EP19890301927,0.0004,2,1989,UKM26,0
EP19820302699,0.0006,1,1982,UKM26,0
EP19860305332,0.0003,1,1986,UKD62,0
EP19890302639,0.0045,3,1989,UKG31,0
EP19860308638,0.0043,3,1986,UKI23,0
EP19830300909,0.0022,1,1983,UKJ33,0
EP19780300740,0.01,1,1978,UKJ23,0
EP19870302620,0.0643,60,1987,GBZZZ,1
EP19890201076,0.0448,1,1989,UKD74,0
EP19870111425,0.0212,1,1987,UKD74,0
EP19890304640,0.0097,2,1989,UKM38,0
EP19840303944,0.0004,2,1984,UKK13,0
EP19850304943,0.0015,1,1985,UKJ33,0
EP19870308141,0.0036,1,1987,UKH12,0
EP19860301092,0.014,1,1986,UKL18,1
EP19850308455,0.017,3,1985,UKD32,0
EP19800302168,0.0065,2,1980,UKH23,0
EP19870630236,0.0008,1,1987,UKJ13,0
EP19890304843,0.0608,1,1989,UKF25,0
EP19890304842,0.0352,1,1989,UKF25,0
EP19890304841,0.0649,1,1989,UKF25,0
EP19890304728,0.0021,1,1989,UKJ42,0
EP19860305097,0.0027,1,1986,UKJ23,0
EP19840304612,0.0014,1,1984,UKI11,0
EP19890304570,0.0148,1,1989,UKJ13,1
EP19890304830,0.0001,1,1989,GBZZZ,0
EP19870306286,0.0034,2,1987,UKG24,0
EP19860306015,0.0058,1,1986,GBZZZ,0
EP19850300488,0.0078,1,1985,UKJ23,0
EP19890303689,0.0431,1,1989,UKH13,0
EP19860304641,0.0246,1,1986,UKH14,0
EP19890304250,0.0065,3,1989,UKJ23,0
EP19860308191,0.0028,1,1986,UKJ33,0
EP19890303987,0.0364,1,1989,UKD32,0
EP19890303884,0.003,1,1989,UKJ14,0
EP19850307760,0.0038,1,1985,UKJ14,0
EP19860305940,0.0007,1,1986,UKF22,0
EP19880300599,0.0063,2,1988,UKI23,0
EP19880300597,0.0039,2,1988,UKH14,0
EP19850303547,0.0006,1,1985,UKG24,0
EP19840303878,0.0012,1,1984,GBZZZ,0
EP19880307148,0.0851,4,1988,UKD62,1
EP19890106243,0.0032,2,1989,UKF24,0
EP19870304512,0.0041,1,1987,UKD31,0
EP19890303600,0.0007,1,1989,GBZZZ,0
EP19870306159,0.0008,1,1987,UKM22,0
EP19890303528,0.0131,1,1989,UKJ11,1
EP19850303385,0.0032,3,1985,UKD63,0
EP19840307112,0.0162,2,1984,UKJ11,0
EP19800301733,0.0002,1,1980,UKI11,0
EP19810305256,0.0243,1,1981,UKJ23,0
EP19850201454,0.0078,1,1985,UKJ33,0
EP19860309401,0.0014,2,1986,UKM34,0
EP19830305937,0.0019,1,1983,UKH33,0
EP19840307674,0.0025,1,1984,UKK15,0
EP19860309385,0.005,1,1986,GBZZZ,0
EP19890302199,0.0005,1,1989,UKC14,0
EP19860301770,0.0012,2,1986,UKD31,0
EP19890301727,0.0027,2,1989,UKD32,0
EP19890304753,0.0021,1,1989,UKH33,0
EP19870308159,0.0105,2,1987,UKG11,0
EP19890301846,0.0046,3,1989,UKC14,0
EP19860301946,0.0008,1,1986,UKK12,0
EP19880302876,0.0043,2,1988,UKI21,0
EP19870300978,0.0537,1,1987,UKJ42,0
EP19840308608,0.0251,1,1984,UKJ14,0
EP19850303480,0.0053,2,1985,UKJ14,0
EP19890200001,0.0357,4,1989,UKH33,0
EP19890300021,0.006,1,1989,UKG13,0
EP19860302030,0.0007,1,1986,UKK30,0
EP19800304395,0.0043,1,1980,UKK13,0
EP19820301139,0.0005,1,1982,UKD61,0
EP19890302331,0.0286,10,1989,GBZZZ,1
EP19870304433,0.043,5,1987,UKD74,1
EP19880303645,0.0146,2,1988,UKJ13,1
EP19860306752,0.0094,2,1986,UKG32,0
EP19880116269,0.0006,1,1988,UKJ22,0
EP19890301735,0.0084,2,1989,UKF16,0
EP19880200105,0.0234,1,1988,UKJ13,0
EP19890302019,0.0013,1,1989,UKI11,0
EP19870301093,0.0013,1,1987,UKM21,0
EP19830303367,0.0043,1,1983,UKE13,0
EP19870310405,0.0031,1,1987,UKC13,0
EP19850304898,0.0007,1,1985,UKI23,0
EP19890810043,0.0063,2,1989,UKH33,0
EP19870810337,0.0014,3,1987,UKH12,0
EP19840306011,0.0022,1,1984,UKG13,0
EP19850303447,0.0072,1,1985,UKH14,0
EP19890810056,0.0026,2,1989,UKD31,0
EP19870810279,0.0073,4,1987,UKD32,0
EP19870306057,0.0012,1,1987,GBZZZ,0
EP19890302775,0.0046,2,1989,UKM21,0
EP19890302755,0.1062,2,1989,UKJ13,1
EP19870311316,0.051,4,1987,UKJ13,0
EP19830300609,0.0007,1,1983,UKE11,0
EP19830300256,0.0054,1,1983,UKI12,0
EP19880300046,0.0009,1,1988,UKI22,0
EP19810301065,0.0009,1,1981,UKH33,0
EP19890300540,0.0024,2,1989,UKK43,0
EP19870306723,0.0024,2,1987,UKK43,0
EP19870300190,0.0265,1,1987,UKH33,0
EP19840104587,0.0026,2,1984,UKH33,0
EP19870306463,0.1317,2,1987,UKD62,0
EP19860307965,0.0049,1,1986,UKD31,0
EP19880902875,0.0031,1,1988,UKH14,0
EP19890300300,0.0031,1,1989,UKJ41,0
EP19860302531,0.0027,1,1986,GBZZZ,0
EP19880301420,0.0005,1,1988,UKD31,0
EP19840305366,0.0002,1,1984,GBZZZ,0
EP19830302554,0.0262,1,1983,UKI23,0
EP19810300798,0.024,1,1981,GBZZZ,0
EP19840305264,0.0028,1,1984,UKJ23,0
EP19890300396,0.004,3,1989,UKJ24,0
EP19860302778,0.0023,3,1986,UKJ24,0
EP19850301345,0.0023,1,1985,UKD11,0
EP19890300407,0.0031,1,1989,UKG31,0
EP19850303286,0.0001,2,1985,UKH23,0
EP19840308570,0.0384,1,1984,UKI22,1
EP19850305442,0.0013,1,1985,UKF13,0
EP19870304079,0.0016,2,1987,UKI12,0
EP19820302842,0.0083,1,1982,UKK22,0
EP19890302544,0.0009,1,1989,UKD62,0
EP19880311911,0.0009,1,1988,UKD62,0
EP19890302539,0.0021,2,1989,UKE22,0
EP19840303389,0.0017,1,1984,UKD61,0
EP19890307739,0.0014,1,1989,UKK30,0
EP19860307472,0.0021,1,1986,UKK30,0
EP19880302213,0.0006,1,1988,UKH33,0
EP19800303085,0.0029,1,1980,UKJ21,0
EP19890307642,0.0012,1,1989,UKJ42,0
EP19850307854,0.0012,2,1985,UKG24,0
EP19860309170,0.0046,1,1986,UKJ11,0
EP19890307582,0.003,1,1989,UKJ13,0
EP19800302398,0.0043,1,1980,UKJ11,0
EP19860308992,0.0596,1,1986,UKH23,0
EP19860307451,0.0011,1,1986,UKJ23,0
EP19890306935,0.0029,2,1989,UKD43,0
EP19880307376,0.0013,1,1988,UKM37,0
EP19890306745,0.0082,2,1989,UKL23,0
EP19850201028,0.0239,2,1985,UKD74,0
EP19850308514,0.0066,2,1985,UKH12,0
EP19850300959,0.0376,2,1985,UKD74,0
EP19890308133,0.0095,1,1989,UKE31,0
EP19860306426,0.0172,2,1986,UKJ14,0
EP19830300085,0.0004,2,1983,UKI23,0
EP19880310170,0.0046,2,1988,UKH33,0
EP19820305205,0.0004,1,1982,UKJ24,0
EP19890307420,0.0471,1,1989,UKJ23,0
EP19810305736,0.0038,1,1981,UKI23,0
EP19890308780,0.026,1,1989,UKJ42,0
EP19890202159,0.0368,3,1989,UKJ42,0
EP19880308381,0.0097,1,1988,UKH14,0
EP19890307022,0.0027,1,1989,UKF22,0
EP19890308364,0.0043,2,1989,UKJ23,0
EP19890306588,0.0038,1,1989,UKH12,0
EP19840302638,0.0136,1,1984,UKH12,0
EP19870307812,0.003,1,1987,UKG12,0
EP19850307343,0.0044,1,1985,UKC21,0
EP19810300183,0.0055,1,1981,UKG12,0
EP19820301193,0.0234,1,1982,UKH13,1
EP19840304285,0.0006,1,1984,UKK22,0
EP19870310642,0.0137,2,1987,UKJ11,0
EP19890306932,0.0008,1,1989,GBZZZ,0
EP19860304871,0.0005,2,1986,UKJ23,0
EP19870310153,0.0017,2,1987,UKG12,0
EP19800301786,0.0005,1,1980,UKG24,0
EP19860308082,0.0024,1,1986,UKH13,0
EP19880307910,0.0712,17,1988,UKJ23,0
EP19870301705,0.0099,2,1987,UKF30,0
EP19870302832,0.0153,1,1987,UKJ23,1
EP19810306005,0.006,1,1981,UKJ23,0
EP19890307590,0.0012,1,1989,UKD32,0
EP19840304553,0.0022,1,1984,GBZZZ,0
EP19870305584,0.0002,2,1987,UKJ23,0
EP19860309914,0.0024,1,1986,UKM25,0
EP19880309527,0.0013,1,1988,UKH23,0
EP19890308161,0.0007,1,1989,GBZZZ,0
EP19840308311,0.034,1,1984,UKJ23,0
EP19890201621,0.035,1,1989,UKM38,0
EP19850200325,0.0168,2,1985,UKM34,0
EP19890201490,0.008,1,1989,UKH12,0
EP19890200810,0.0051,2,1989,UKH12,0
EP19860200797,0.0062,3,1986,UKH12,0
EP19890307463,0.0201,1,1989,UKJ14,1
EP19880301400,0.0073,2,1988,UKJ13,0
EP19850300834,0.0037,1,1985,UKK21,0
EP19890306057,0.0411,1,1989,UKH24,1
EP19890201491,0.0105,1,1989,GBZZZ,0
EP19850300112,0.033,1,1985,UKE12,0
EP19810303684,0.0007,1,1981,UKI23,0
EP19890307038,0.0028,1,1989,UKH33,0
EP19880306012,0.0021,1,1988,UKJ23,0
EP19810305117,0.0011,1,1981,GBZZZ,0
EP19890308607,0.0298,1,1989,UKE41,1
EP19890307341,0.0703,2,1989,UKH23,0
EP19880300696,0.0017,4,1988,UKH23,0
EP19860306848,0.0009,1,1986,UKL22,0
EP19870305624,0.0058,2,1987,UKE11,0
EP19810304647,0.0028,1,1981,UKJ11,0
EP19880302793,0.0031,1,1988,UKC11,0
EP19860305528,0.0346,1,1986,UKJ23,0
EP19830302734,0.0238,3,1983,UKJ14,0
EP19890307154,0.0459,2,1989,UKI21,0
EP19890307083,0.0047,1,1989,UKI23,0
EP19900201124,0.0071,1,1990,UKF25,0
EP19890307920,0.0968,2,1989,UKJ42,0
EP19830307332,0.0007,1,1983,UKK15,0
EP19900300155,0.0013,1,1990,UKK15,0
EP19790302971,0.0009,1,1979,GBZZZ,0
EP19890304639,0.0083,1,1989,UKM38,0
EP19890304635,0.0085,1,1989,UKM38,0
EP19800301710,0.0012,1,1980,UKJ24,0
EP19870109746,0.0049,2,1987,GBZZZ,0
EP19880310094,0.0492,1,1988,UKD72,1
EP19870310482,0.0231,2,1987,UKH23,0
EP19870304553,0.0039,1,1987,UKJ23,0
EP19870310749,0.016,1,1987,UKJ23,0
EP19840307908,0.0048,1,1984,UKH23,0
EP19890305563,0.034,4,1989,UKD62,1
EP19840306715,0.0085,4,1984,GBZZZ,0
EP19850305773,0.0035,2,1985,UKE41,0
EP19860306573,0.0045,1,1986,UKK13,0
EP19870300135,0.0096,3,1987,UKD63,0
EP19840308956,0.0007,1,1984,UKF16,0
EP19890201298,0.0034,1,1989,UKI22,0
EP19860201767,0.0066,3,1986,UKI22,0
EP19890305496,0.0085,1,1989,UKI23,0
EP19870302495,0.0004,1,1987,UKJ42,0
EP19850300720,0.0004,1,1985,UKL21,0
EP19890305577,0.0177,3,1989,UKI23,0
EP19860306318,0.0029,2,1986,UKI23,0
EP19840305555,0.0065,1,1984,UKJ42,0
EP19880306543,0.0007,1,1988,UKH33,0
EP19850302475,0.0073,1,1985,UKF16,0
EP19860304458,0.0009,1,1986,GBZZZ,0
EP19820302711,0.0004,1,1982,UKH14,0
EP19890305270,0.0016,1,1989,UKJ33,0
EP19870310427,0.0142,1,1987,UKH12,0
EP19860307731,0.0004,1,1986,GBZZZ,0
EP19890304833,0.0061,2,1989,UKM21,0
EP19890305184,0.0065,1,1989,UKH33,0
EP19850304188,0.0027,1,1985,UKE44,0
EP19890307454,0.0133,1,1989,UKJ11,0
EP19840306346,0.0404,1,1984,GBZZZ,0
EP19870300562,0.0115,2,1987,UKJ13,0
EP19870311077,0.0936,2,1987,UKH23,0
EP19870300215,0.0004,1,1987,UKD63,0
EP19890304610,0.0104,1,1989,UKH33,0
EP19870308309,0.0141,1,1987,UKI23,0
EP19790101516,0.0066,1,1979,UKJ42,0
EP19890306069,0.0178,3,1989,UKJ23,0
EP19890307842,0.0476,1,1989,UKD11,0
EP19880307412,0.0418,2,1988,UKD12,0
EP19880311252,0.0336,4,1988,UKJ24,0
EP19810301983,0.0059,1,1981,GBZZZ,0
EP19870307415,0.0005,1,1987,UKK30,0
EP19890306278,0.0615,2,1989,UKF25,0
EP19840301728,0.0624,1,1984,UKH23,0
EP19860304235,0.0004,1,1986,UKI11,0
EP19890305727,0.0005,2,1989,UKJ23,0
EP19830301753,0.0016,1,1983,UKJ23,0
EP19820306837,0.0002,1,1982,UKJ23,0
EP19890306032,0.0024,1,1989,UKD43,0
EP19830200990,0.0032,3,1983,UKH12,0
EP19890810345,0.0084,1,1989,UKD31,0
EP19870310289,0.0306,1,1987,UKH23,0
EP19860307262,0.0017,2,1986,UKJ14,0
EP19860306317,0.0005,1,1986,UKG12,0
EP19860301500,0.0301,1,1986,GBZZZ,0
EP19870309807,0.0041,1,1987,UKK23,0
EP19870305900,0.0123,3,1987,UKE22,0
EP19870302972,0.0037,1,1987,UKF22,0
EP19890305345,0.0525,5,1989,UKJ23,0
EP19840305706,0.0023,1,1984,UKG32,0
EP19890303757,0.0761,2,1989,UKH23,0
EP19830306018,0.0007,1,1983,UKG22,0
EP19880301103,0.0699,2,1988,UKI21,0
EP19900310990,0.0026,1,1990,UKI21,0
EP19890305741,0.0015,3,1989,UKI21,0
EP19890313353,0.0015,1,1989,UKG31,0
EP19850305678,0.0044,1,1985,UKH23,0
EP19850303302,0.0392,3,1985,UKJ42,1
EP19890306539,0.0002,1,1989,UKG37,0
EP19810305889,0.0179,1,1981,UKD74,0
EP19900202568,0.0401,1,1990,UKD74,0
EP19880311942,0.0277,1,1988,UKD74,0
EP19870201403,0.0045,1,1987,UKJ23,0
EP19900311672,0.0263,4,1990,UKD74,0
EP19900311591,0.0064,1,1990,UKI11,0
EP19890310084,0.0066,1,1989,UKH14,0
EP19810903100,0.005,1,1981,UKJ31,0
EP19900311558,0.0086,5,1990,UKI23,0
EP19900200742,0.0349,2,1990,UKD74,0
EP19840304491,0.006,1,1984,UKJ33,0
EP19860304923,0.0013,1,1986,UKH12,0
EP19900312437,0.0073,2,1990,UKG13,0
EP19870300513,0.0059,2,1987,UKG12,0
EP19890305352,0.0057,1,1989,UKE42,0
EP19840304952,0.0008,1,1984,UKF22,0
EP19900312256,0.0002,1,1990,UKG24,0
EP19830303039,0.0004,1,1983,UKG24,0
EP19800302528,0.0053,1,1980,UKJ11,0
EP19900312548,0.0174,1,1990,UKI23,0
EP19890307760,0.0064,4,1989,UKI23,0
EP19890300301,0.0037,1,1989,UKI23,0
EP19850301318,0.0002,1,1985,UKL21,0
EP19900311721,0.0399,1,1990,UKH33,0
EP19870310382,0.0004,1,1987,UKK22,0
EP19880120252,0.0004,1,1987,UKJ33,0
EP19860309464,0.0012,1,1986,UKH23,0
EP19900311802,0.0095,1,1990,UKK13,0
EP19870306316,0.0257,1,1987,UKD32,0
EP19820305581,0.003,2,1982,UKI23,0
EP19880200173,0.006,2,1988,UKG12,0
EP19880200161,0.0044,2,1988,UKG12,0
EP19850201955,0.0007,1,1985,UKJ23,0
EP19870305276,0.0038,1,1987,UKM50,0
EP19860308495,0.0048,1,1986,UKH14,0
